------------------------------------------------------------
 Drain Current vs. Drain Voltage
------------------------------------------------------------
Drain Voltage (V), Drain Current (A)
            0.723618,          1.58695e-08
            0.728643,          1.59272e-08
            0.733668,          1.59816e-08
            0.738693,          1.60326e-08
            0.743719,          1.60803e-08
            0.748744,          1.61252e-08
            0.753769,          1.61676e-08
            0.758794,          1.62081e-08
            0.763819,          1.62471e-08
            0.768844,          1.62853e-08
            0.773869,          1.63231e-08
            0.778894,          1.63609e-08
             0.78392,          1.63989e-08
            0.788945,          1.64374e-08
             0.79397,          1.64765e-08
            0.798995,          1.65163e-08
             0.80402,          1.65567e-08
            0.809045,          1.65978e-08
             0.81407,          1.66396e-08
            0.819095,          1.66824e-08
            0.824121,          1.67265e-08
            0.829146,          1.67724e-08
            0.834171,          1.68207e-08
            0.839196,          1.68722e-08
            0.844221,          1.69279e-08
            0.849246,          1.69886e-08
            0.854271,          1.70557e-08
            0.859296,            1.713e-08
            0.864322,          1.72126e-08
            0.869347,          1.73044e-08
            0.874372,          1.74059e-08
            0.879397,          1.75174e-08
            0.884422,          1.76388e-08
            0.889447,          1.77694e-08
            0.894472,          1.79082e-08
            0.899497,          1.80534e-08
            0.904523,          1.82031e-08
            0.909548,          1.83549e-08
            0.914573,          1.85064e-08
            0.919598,          1.86554e-08
            0.924623,          1.87997e-08
            0.929648,          1.89375e-08
            0.934673,          1.90676e-08
            0.939698,          1.91893e-08
            0.944724,          1.93024e-08
            0.949749,           1.9407e-08
            0.954774,          1.95039e-08
            0.959799,          1.95938e-08
            0.964824,          1.96777e-08
            0.969849,          1.97567e-08
            0.974874,           1.9832e-08
            0.979899,          1.99044e-08
            0.984925,          1.99748e-08
             0.98995,          2.00438e-08
            0.994975,          2.01117e-08
                   1,          2.01786e-08

