------------------------------------------------------------
 Drain Current vs. Drain Voltage
------------------------------------------------------------
Drain Voltage (V), Drain Current (A)
            0.371859,          2.61048e-08
            0.376884,          2.65614e-08
             0.38191,          2.70131e-08
            0.386935,          2.74589e-08
             0.39196,          2.78979e-08
            0.396985,          2.83293e-08
             0.40201,          2.87521e-08
            0.407035,          2.91654e-08
             0.41206,          2.95684e-08
            0.417085,          2.99603e-08
            0.422111,          3.03403e-08
            0.427136,          3.07079e-08
            0.432161,          3.10624e-08
            0.437186,          3.14035e-08
            0.442211,          3.17308e-08
            0.447236,          3.20442e-08
            0.452261,          3.23435e-08
            0.457286,          3.26288e-08
            0.462312,          3.29003e-08
            0.467337,          3.31583e-08
            0.472362,           3.3403e-08
            0.477387,          3.36351e-08
            0.482412,          3.38549e-08
            0.487437,          3.40633e-08
            0.492462,          3.42607e-08
            0.497487,           3.4448e-08
            0.502513,          3.46258e-08
            0.507538,          3.47951e-08
            0.512563,          3.49566e-08
            0.517588,          3.51111e-08
            0.522613,          3.52594e-08
            0.527638,          3.54026e-08
            0.532663,          3.55412e-08
            0.537688,          3.56763e-08
            0.542714,          3.58087e-08
            0.547739,          3.59392e-08
            0.552764,          3.60686e-08
            0.557789,          3.61977e-08
            0.562814,          3.63274e-08
            0.567839,          3.64584e-08
            0.572864,          3.65916e-08
            0.577889,          3.67276e-08
            0.582915,          3.68674e-08
             0.58794,          3.70114e-08
            0.592965,          3.71606e-08
             0.59799,          3.73155e-08
            0.603015,          3.74768e-08
             0.60804,          3.76451e-08
            0.613065,          3.78209e-08
             0.61809,          3.80048e-08
            0.623116,           3.8197e-08
            0.628141,          3.83981e-08
            0.633166,          3.86082e-08
            0.638191,          3.88274e-08
            0.643216,          3.90559e-08
            0.648241,          3.92935e-08
            0.653266,          3.95401e-08
            0.658291,          3.97952e-08
            0.663317,          4.00584e-08
            0.668342,          4.03291e-08
            0.673367,          4.06066e-08
            0.678392,          4.08898e-08
            0.683417,          4.11779e-08
            0.688442,          4.14697e-08
            0.693467,          4.17641e-08
            0.698492,          4.20597e-08
            0.703518,          4.23554e-08
            0.708543,          4.26497e-08
            0.713568,          4.29415e-08
            0.718593,          4.32294e-08
            0.723618,          4.35123e-08
            0.728643,          4.37891e-08
            0.733668,          4.40587e-08
            0.738693,          4.43203e-08
            0.743719,          4.45731e-08
            0.748744,          4.48163e-08
            0.753769,          4.50496e-08
            0.758794,          4.52726e-08
            0.763819,          4.54849e-08
            0.768844,          4.56864e-08
            0.773869,          4.58772e-08
            0.778894,          4.60572e-08
             0.78392,          4.62267e-08
            0.788945,          4.63858e-08
             0.79397,          4.65349e-08
            0.798995,          4.66743e-08
             0.80402,          4.68045e-08
            0.809045,          4.69257e-08
             0.81407,          4.70385e-08
            0.819095,          4.71433e-08
            0.824121,          4.72405e-08
            0.829146,          4.73307e-08
            0.834171,          4.74143e-08
            0.839196,          4.74917e-08
            0.844221,          4.75634e-08
            0.849246,          4.76297e-08
            0.854271,           4.7691e-08
            0.859296,          4.77478e-08
            0.864322,          4.78004e-08
            0.869347,           4.7849e-08
            0.874372,          4.78941e-08
            0.879397,          4.79358e-08
            0.884422,          4.79745e-08
            0.889447,          4.80105e-08
            0.894472,          4.80438e-08
            0.899497,          4.80748e-08
            0.904523,          4.81037e-08
            0.909548,          4.81305e-08
            0.914573,          4.81555e-08
            0.919598,          4.81789e-08
            0.924623,          4.82007e-08
            0.929648,          4.82211e-08
            0.934673,          4.82402e-08
            0.939698,           4.8258e-08
            0.944724,          4.82748e-08
            0.949749,          4.82906e-08
            0.954774,          4.83055e-08
            0.959799,          4.83195e-08
            0.964824,          4.83327e-08
            0.969849,          4.83452e-08
            0.974874,          4.83571e-08
            0.979899,          4.83683e-08
            0.984925,           4.8379e-08
             0.98995,          4.83892e-08
            0.994975,          4.83988e-08
                   1,          4.84081e-08

