------------------------------------------------------------
 Drain Current vs. Drain Voltage
------------------------------------------------------------
Drain Voltage (V), Drain Current (A)
            0.708543,          1.36022e-08
            0.713568,          1.36663e-08
            0.718593,          1.37298e-08
            0.723618,          1.37929e-08
            0.728643,          1.38556e-08
            0.733668,          1.39182e-08
            0.738693,          1.39807e-08
            0.743719,          1.40433e-08
            0.748744,           1.4106e-08
            0.753769,           1.4169e-08
            0.758794,          1.42324e-08
            0.763819,          1.42962e-08
            0.768844,          1.43605e-08
            0.773869,          1.44254e-08
            0.778894,          1.44908e-08
             0.78392,          1.45569e-08
            0.788945,          1.46235e-08
             0.79397,          1.46908e-08
            0.798995,          1.47587e-08
             0.80402,          1.48271e-08
            0.809045,          1.48961e-08
             0.81407,          1.49656e-08
            0.819095,          1.50356e-08
            0.824121,          1.51061e-08
            0.829146,           1.5177e-08
            0.834171,          1.52482e-08
            0.839196,          1.53198e-08
            0.844221,          1.53918e-08
            0.849246,          1.54639e-08
            0.854271,          1.55363e-08
            0.859296,          1.56089e-08
            0.864322,          1.56815e-08
            0.869347,          1.57542e-08
            0.874372,          1.58269e-08
            0.879397,          1.58995e-08
            0.884422,          1.59719e-08
            0.889447,          1.60441e-08
            0.894472,          1.61158e-08
            0.899497,          1.61872e-08
            0.904523,          1.62579e-08
            0.909548,          1.63281e-08
            0.914573,          1.63975e-08
            0.919598,          1.64661e-08
            0.924623,          1.65339e-08
            0.929648,          1.66008e-08
            0.934673,          1.66667e-08
            0.939698,          1.67317e-08
            0.944724,          1.67957e-08
            0.949749,          1.68589e-08
            0.954774,          1.69211e-08
            0.959799,          1.69826e-08
            0.964824,          1.70434e-08
            0.969849,          1.71036e-08
            0.974874,          1.71633e-08
            0.979899,          1.72227e-08
            0.984925,          1.72819e-08
             0.98995,          1.73411e-08
            0.994975,          1.74005e-08
                   1,          1.74601e-08

